tornado_num,year,month,day,date,time,F_EF_scale,injuries,fatalities,loss_val,starting_lat,starting_long,ending_lat,ending_long,length_miles,width_yards,county_one,county_two,county_three,county_four
633,1988,11,15,11/15/88,21:22:00,0,0,0,"$5,000 to $50,000",42.9,-91.23,0,0,0.2,20,CLAYTON,NA,NA,NA
631,1988,11,15,11/15/88,21:05:00,2,0,0,"$50,000 to $500,000",42.48,-91.47,42.6,-91.38,11,63,DELAWARE,NA,NA,NA
606,1988,11,15,11/15/88,16:09:00,0,0,0,$50 to $500,40.73,-93.12,40.73,-93.07,0.2,10,WAYNE,APPANOOSE,NA,NA
617,1988,11,15,11/15/88,18:25:00,1,0,0,"$50,000 to $500,000",41.35,-92.18,41.57,-92,19,50,KEOKUK,IOWA,NA,NA
119,1989,4,22,4/22/89,10:20:00,0,0,0,Unknown,42.27,-94.1,0,0,0.2,30,WEBSTER,NA,NA,NA
118,1989,4,22,4/22/89,9:30:00,0,0,0,"$5,000 to $50,000",42.87,-94.33,0,0,0.2,33,HUMBOLDT,NA,NA,NA
141,1989,4,26,4/26/89,15:22:00,1,0,0,"$5,000 to $50,000",42.03,-91.45,41.93,-91.42,6,40,LINN,NA,NA,NA
140,1989,4,26,4/26/89,14:35:00,1,0,0,"$5,000 to $50,000",42.18,-93.92,0,0,1,70,BOONE,NA,NA,NA
139,1989,4,26,4/26/89,14:14:00,1,0,0,"$500 to $5,000",42.5,-91.95,0,0,0.1,10,BUCHANAN,NA,NA,NA
147,1989,4,27,4/27/89,18:45:00,0,0,0,$50 or less,42.72,-96.02,0,0,0.4,30,PLYMOUTH,NA,NA,NA
146,1989,4,27,4/27/89,18:35:00,0,2,0,"$50,000 to $500,000",41.23,-95.92,41.25,-95.83,3.8,60,POTTAWATTAMIE,NA,NA,NA
148,1989,4,27,4/27/89,19:10:00,0,0,0,$50 to $500,41.68,-95.48,0,0,0.1,30,SHELBY,NA,NA,NA
149,1989,4,27,4/27/89,19:15:00,0,0,0,$50 to $500,41.62,-95.38,0,0,0.1,30,SHELBY,NA,NA,NA
142,1989,4,27,4/27/89,17:20:00,0,0,0,"$500 to $5,000",40.75,-91.98,0,0,0.3,20,VAN BUREN,NA,NA,NA
145,1989,4,27,4/27/89,18:33:00,0,0,0,"$500 to $5,000",42.37,-96.2,0,0,0.1,20,WOODBURY,NA,NA,NA
143,1989,4,27,4/27/89,17:50:00,2,0,0,"$50,000 to $500,000",40.8,-92.27,41.93,-91.42,18,60,DAVIS,VAN BUREN,NA,NA
151,1989,4,27,4/27/89,19:35:00,1,0,0,"$500 to $5,000",42.28,-95.1,42.45,-94.85,15,60,SAC,CALHOUN,NA,NA
327,1989,5,23,5/23/89,19:25:00,0,0,0,"$500 to $5,000",43.35,-96,0,0,0.1,13,LYON,NA,NA,NA
347,1989,5,24,5/24/89,19:40:00,0,0,0,"$500 to $5,000",42.02,-92.82,0,0,0.2,50,MARSHALL,NA,NA,NA
346,1989,5,24,5/24/89,19:32:00,1,0,0,"$5,000 to $50,000",40.78,-93.53,0,0,2,20,WAYNE,NA,NA,NA
350,1989,5,24,5/24/89,20:30:00,0,0,0,"$50,000 to $500,000",42.97,-91.43,0,0,0.3,23,CLAYTON,NA,NA,NA
348,1989,5,24,5/24/89,19:45:00,1,0,0,"$5,000 to $50,000",43.07,-92.23,43.12,-92.02,10,33,CHICKASAW,WINNESHIEK,NA,NA
334,1989,5,24,5/24/89,17:20:00,4,0,0,"$5,000,000 to $50,000,000",42.23,-93.82,42.2,-92.62,66,150,HAMILTON,STORY,HARDIN,MARSHALL
333,1989,5,24,5/24/89,17:11:00,4,0,0,"$5,000,000 to $50,000,000",40.98,-94.72,40.63,-93.87,49,1760,ADAMS,UNION,RINGGOLD,DECATUR
361,1989,5,25,5/25/89,6:21:00,0,0,0,"$500 to $5,000",42.63,-93.23,0,0,1,50,FRANKLIN,NA,NA,NA
385,1989,5,30,5/30/89,18:50:00,4,3,0,"$500,000 to $5,000,000",42.28,-93.17,42.27,-92.97,11,200,HARDIN,GRUNDY,NA,NA
614,1989,6,26,6/26/89,9:30:00,0,1,0,"$5,000 to $50,000",42.78,-91.1,0,0,0.2,20,CLAYTON,NA,NA,NA
688,1989,7,17,7/17/89,21:00:00,1,0,0,"$500 to $5,000",42.5,-93.87,42.52,-93.75,5,40,HAMILTON,NA,NA,NA
736,1989,9,1,9/1/89,1:30:00,0,0,0,"$5,000 to $50,000",42.17,-92.32,0,0,0.2,20,TAMA,NA,NA,NA
740,1989,9,4,9/4/89,1:35:00,0,0,0,"$50,000 to $500,000",41.15,-95.72,0,0,0.4,23,MILLS,NA,NA,NA
744,1989,9,7,9/7/89,20:30:00,0,0,0,"$50,000 to $500,000",41.78,-95.5,0,0,0.2,20,SHELBY,NA,NA,NA
745,1989,9,7,9/7/89,20:43:00,1,0,0,"$500,000 to $5,000,000",41.68,-95.45,41.67,-95.35,5,50,SHELBY,NA,NA,NA
750,1989,9,8,9/8/89,17:35:00,1,3,0,"$50,000 to $500,000",40.77,-95.77,40.87,-95.57,14,40,FREMONT,NA,NA,NA
71,1990,3,8,3/8/90,17:40:00,0,0,0,"$500 to $5,000",41.77,-91.18,0,0,0.1,23,CEDAR,NA,NA,NA
74,1990,3,12,3/12/90,22:40:00,0,0,0,"$5,000 to $50,000",40.7,-91.32,0,0,0.2,20,LEE,NA,NA,NA
83,1990,3,13,3/13/90,16:45:00,3,1,0,"$50,000 to $500,000",41.6,-90.28,41.77,-90.2,15.5,250,NA,NA,NA,NA
91,1990,3,13,3/13/90,17:08:00,1,0,0,"$500,000 to $5,000,000",42.23,-91.2,42.3,-91.1,6,30,JONES,NA,NA,NA
123,1990,3,13,3/13/90,19:35:00,1,0,0,"$50,000 to $500,000",42.18,-93.85,0,0,1,30,BOONE,NA,NA,NA
92,1990,3,13,3/13/90,17:10:00,1,0,0,"$50,000 to $500,000",41.38,-95.83,41.47,-95.68,8,40,POTTAWATTAMIE,NA,NA,NA
79,1990,3,13,3/13/90,16:31:00,0,0,0,"$500 to $5,000",41.52,-90.47,0,0,0.3,50,SAC,NA,NA,NA
81,1990,3,13,3/13/90,16:42:00,0,0,0,"$500 to $5,000",41.6,-90.28,0,0,0.2,73,SCOTT,NA,NA,NA
131,1990,3,13,3/13/90,20:36:00,3,1,0,"$50,000 to $500,000",42.02,-93.38,42.13,-93.3,9,100,STORY,NA,NA,NA
120,1990,3,13,3/13/90,19:20:00,0,0,0,"$500 to $5,000",41.62,-93.95,0,0,0.1,13,DALLAS,NA,NA,NA
78,1990,3,13,3/13/90,15:32:00,1,0,0,"$50,000 to $500,000",40.65,-92.37,40.85,-92.28,14,23,DAVIS,NA,NA,NA
103,1990,3,13,3/13/90,17:55:00,1,0,0,"$5,000 to $50,000",42.57,-91,42.6,-90.98,3,23,DUBUQUE,NA,NA,NA
128,1990,3,13,3/13/90,19:55:00,2,15,0,"$500,000 to $5,000,000",41.73,-93.62,41.88,-93.4,15,60,POLK,STORY,NA,NA
87,1990,3,13,3/13/90,16:55:00,1,0,0,"$50,000 to $500,000",41.6,-90.33,41.65,-90.37,13,73,SCOTT,CLINTON,NA,NA
121,1990,3,13,3/13/90,19:25:00,2,0,0,"$500,000 to $5,000,000",42.03,-94.03,42.3,-93.77,22,50,BOONE,HAMILTON,NA,NA
86,1990,3,13,3/13/90,16:53:00,4,0,0,"$5,000,000 to $50,000,000",42.23,-91.42,42.4,-91.12,19,200,LINN,JONES,DELAWARE,DUBUQUE
200,1990,4,23,4/23/90,21:00:00,1,0,0,"$50,000 to $500,000",43.27,-93.83,0,0,0.5,50,HANCOCK,NA,NA,NA
394,1990,5,19,5/19/90,14:15:00,1,0,0,"$50,000 to $500,000",42.55,-92.32,0,0,0.3,40,BLACK HAWK,NA,NA,NA
525,1990,6,1,6/1/90,22:45:00,1,0,0,"$5,000 to $50,000",42.63,-94.6,42.68,-94.53,3.8,50,POCAHONTAS,NA,NA,NA
527,1990,6,2,6/2/90,10:35:00,0,0,0,"$5,000 to $50,000",40.63,-92.08,0,0,0.5,27,VAN BUREN,NA,NA,NA
531,1990,6,2,6/2/90,14:12:00,1,0,0,"$5,000 to $50,000",42.03,-90.68,0,0,1,40,JACKSON,NA,NA,NA
529,1990,6,2,6/2/90,11:43:00,2,0,0,"$50,000 to $500,000",42.4,-91.68,42.45,-91.5,10.5,67,BUCHANAN,DELAWARE,NA,NA
615,1990,6,7,6/7/90,9:30:00,0,0,0,$50 or less,40.68,-95.58,0,0,0.1,20,FREMONT,NA,NA,NA
687,1990,6,12,6/12/90,20:50:00,0,0,0,"$500 to $5,000",43.15,-91.95,0,0,0.1,17,WINNESHIEK,NA,NA,NA
690,1990,6,12,6/12/90,21:48:00,1,0,0,"$50,000 to $500,000",43.13,-91.75,0,0,2,40,WINNESHIEK,NA,NA,NA
684,1990,6,12,6/12/90,18:40:00,0,0,0,"$5,000 to $50,000",42.63,-93.5,0,0,0.4,17,WRIGHT,NA,NA,NA
678,1990,6,12,6/12/90,14:20:00,1,0,0,"$50,000 to $500,000",41.45,-94.83,0,0,1,30,CASS,NA,NA,NA
679,1990,6,12,6/12/90,14:30:00,0,0,0,"$500 to $5,000",41.25,-94.78,0,0,0.2,17,CASS,NA,NA,NA
680,1990,6,12,6/12/90,17:15:00,1,0,0,"$50,000 to $500,000",43.05,-91.9,0,0,2,27,FAYETTE,NA,NA,NA
688,1990,6,12,6/12/90,21:09:00,0,0,0,"$5,000 to $50,000",42.97,-91.87,0,0,0.2,20,FAYETTE,NA,NA,NA
695,1990,6,13,6/13/90,17:20:00,2,0,0,"$50,000 to $500,000",42.85,-91.4,42.88,-91.25,8,67,CLAYTON,NA,NA,NA
698,1990,6,13,6/13/90,19:35:00,2,0,0,"$50,000 to $500,000",40.87,-95.65,40.88,-95.45,10.5,67,FREMONT,NA,NA,NA
702,1990,6,13,6/13/90,23:33:00,0,0,0,"$500 to $5,000",41.52,-93.22,0,0,0.1,17,JASPER,NA,NA,NA
748,1990,6,16,6/16/90,21:40:00,0,0,0,"$500 to $5,000",41.33,-92.33,0,0,0.1,17,KEOKUK,NA,NA,NA
722,1990,6,16,6/16/90,5:15:00,0,0,0,$50 to $500,41.63,-93.72,0,0,0.1,17,POLK,NA,NA,NA
749,1990,6,16,6/16/90,22:30:00,0,0,0,"$5,000 to $50,000",41.32,-95.27,0,0,0.3,20,POTTAWATTAMIE,NA,NA,NA
724,1990,6,16,6/16/90,12:33:00,2,0,0,"$50,000 to $500,000",40.92,-92.52,40.95,-92.4,6.5,53,WAPELLO,NA,NA,NA
746,1990,6,16,6/16/90,20:52:00,0,0,0,"$500 to $5,000",40.93,-92.68,0,0,0.1,17,WAPELLO,NA,NA,NA
747,1990,6,16,6/16/90,21:40:00,0,0,0,"$50,000 to $500,000",40.92,-92.17,0,0,0.2,20,WAPELLO,NA,NA,NA
745,1990,6,16,6/16/90,20:25:00,1,0,0,"$50,000 to $500,000",42.67,-95.35,0,0,0.4,30,BUENA VISTA,NA,NA,NA
750,1990,6,16,6/16/90,22:54:00,1,0,0,"$50,000 to $500,000",43.2,-93,43.23,-92.93,5,30,FLOYD,NA,NA,NA
743,1990,6,16,6/16/90,19:59:00,0,0,0,"$500 to $5,000",40.75,-92.98,0,0,0.1,17,APPANOOSE,NA,NA,NA
744,1990,6,16,6/16/90,20:17:00,0,0,0,"$500 to $5,000",40.73,-92.88,0,0,0.1,20,APPANOOSE,NA,NA,NA
723,1990,6,16,6/16/90,6:07:00,0,0,0,"$500 to $5,000",41.52,-93.17,0,0,0.2,17,JASPER,NA,NA,NA
764,1990,6,19,6/19/90,3:30:00,0,0,0,"$50,000 to $500,000",43.1,-95.95,0,0,0.2,20,SIOUX,NA,NA,NA
766,1990,6,19,6/19/90,5:45:00,1,0,0,"$50,000 to $500,000",42.27,-93.93,42.28,-93.8,6.5,50,HAMILTON,NA,NA,NA
765,1990,6,19,6/19/90,5:15:00,2,0,0,"$500,000 to $5,000,000",42.8,-94.53,42.53,-94.53,16,77,POCAHONTAS,CALHOUN,NA,NA
814,1990,6,27,6/27/90,15:45:00,0,0,0,"$5,000 to $50,000",42.45,-92.22,0,0,0.2,27,BLACK HAWK,NA,NA,NA
821,1990,6,28,6/28/90,13:47:00,0,0,0,"$500 to $5,000",42,-92.1,0,0,0.1,20,BENTON,NA,NA,NA
818,1990,6,28,6/28/90,13:15:00,1,0,0,"$500,000 to $5,000,000",42.33,-92.77,42.28,-92.7,5.5,30,GRUNDY,NA,NA,NA
817,1990,6,28,6/28/90,12:35:00,0,0,0,"$5,000 to $50,000",42.5,-93.12,0,0,0.1,17,HARDIN,NA,NA,NA
816,1990,6,28,6/28/90,12:09:00,3,0,0,"$500,000 to $5,000,000",42.63,-93.17,42.53,-93.02,9,90,FRANKLIN,HARDIN,NA,NA
828,1990,6,29,6/29/90,18:41:00,0,0,0,"$500 to $5,000",42.67,-93.9,0,0,0.2,20,WRIGHT,NA,NA,NA
830,1990,6,29,6/29/90,18:45:00,1,0,0,"$500 to $5,000",42.73,-93.82,42.73,-93.75,3,40,WRIGHT,NA,NA,NA
853,1990,7,4,7/4/90,22:20:00,0,0,0,"$500 to $5,000",42,-91.4,0,0,0.3,20,LINN,NA,NA,NA
876,1990,7,11,7/11/90,16:04:00,0,0,0,"$500 to $5,000",42.27,-93.6,0,0,0.1,13,HAMILTON,NA,NA,NA
877,1990,7,11,7/11/90,16:30:00,0,0,0,"$500 to $5,000",42.23,-93.07,0,0,0.1,13,HARDIN,NA,NA,NA
902,1990,7,19,7/19/90,16:29:00,0,0,0,$50 to $500,40.87,-93.47,0,0,0.1,13,WAYNE,NA,NA,NA
937,1990,7,25,7/25/90,19:30:00,0,0,0,"$50,000 to $500,000",40.97,-95.37,0,0,0.3,30,MONTGOMERY,NA,NA,NA
936,1990,7,25,7/25/90,18:50:00,2,0,0,"$50,000 to $500,000",40.82,-94.13,40.85,-94.07,4,73,RINGGOLD,NA,NA,NA
935,1990,7,25,7/25/90,17:40:00,0,0,0,$50 to $500,42.62,-94,0,0,0.1,13,WEBSTER,NA,NA,NA
947,1990,8,2,8/2/90,17:04:00,2,0,0,"$50,000 to $500,000",43.27,-93.82,43.27,-93.65,7,63,WINNEBAGO,NA,NA,NA
946,1990,8,2,8/2/90,16:26:00,1,0,0,"$5,000 to $50,000",43.13,-93.38,43.13,-93.32,3,33,CERRO GORDO,NA,NA,NA
957,1990,8,9,8/9/90,19:30:00,1,0,0,"$500 to $5,000",43.35,-92.3,0,0,1.5,13,HOWARD,NA,NA,NA
977,1990,8,18,8/18/90,19:10:00,2,0,0,"$500,000 to $5,000,000",43.47,-95.27,43.37,-95.13,8.5,63,DICKINSON,NA,NA,NA
979,1990,8,19,8/19/90,16:00:00,0,0,0,"$5,000 to $50,000",41.43,-92.17,0,0,0.1,20,KEOKUK,NA,NA,NA
980,1990,8,19,8/19/90,19:35:00,1,0,0,"$50,000 to $500,000",41.53,-90.52,0,0,1,73,SCOTT,NA,NA,NA
987,1990,8,24,8/24/90,14:45:00,0,0,0,"$500 to $5,000",43.15,-94.92,0,0,0.2,20,CLAY,NA,NA,NA
988,1990,8,24,8/24/90,19:42:00,1,0,0,"$5,000 to $50,000",41.88,-95.32,0,0,2.3,30,CRAWFORD,NA,NA,NA
999,1990,8,29,8/29/90,14:00:00,0,0,0,Unknown,42.47,-91.9,0,0,0.1,13,BUCHANAN,NA,NA,NA
103,1991,3,22,3/22/91,15:54:00,2,0,0,"$50,000 to $500,000",41.97,-94.1,42.03,-94.03,7,50,BOONE,NA,NA,NA
107,1991,3,22,3/22/91,16:42:00,0,0,0,$50 to $500,41.95,-93.68,0,0,0.1,20,STORY,NA,NA,NA
118,1991,3,22,3/22/91,19:30:00,1,0,0,"$500 to $5,000",41.85,-90.92,0,0,0.1,20,CEDAR,NA,NA,NA
120,1991,3,22,3/22/91,20:00:00,2,0,0,"$500,000 to $5,000,000",41.88,-90.85,41.97,-90.75,7,60,CLINTON,NA,NA,NA
117,1991,3,22,3/22/91,19:25:00,2,1,0,"$50,000 to $500,000",42.35,-91.53,42.58,-91.35,17,80,DELAWARE,NA,NA,NA
119,1991,3,22,3/22/91,20:00:00,0,0,0,"$500 to $5,000",42.35,-91.25,0,0,0.1,20,DELAWARE,NA,NA,NA
102,1991,3,22,3/22/91,15:20:00,0,0,0,$50 to $500,41.52,-94.53,0,0,0.1,20,GUTHRIE,NA,NA,NA
112,1991,3,22,3/22/91,17:30:00,1,0,0,"$50,000 to $500,000",42.43,-93.4,0,0,2,23,HARDIN,NA,NA,NA
115,1991,3,22,3/22/91,18:16:00,0,0,0,"$500 to $5,000",41.87,-92.07,0,0,0.1,20,IOWA,NA,NA,NA
116,1991,3,22,3/22/91,19:10:00,2,0,0,"$50,000 to $500,000",41.53,-91.37,41.67,-91.18,14,80,JOHNSON,CEDAR,NA,NA
110,1991,3,22,3/22/91,17:25:00,2,0,0,"$50,000 to $500,000",42.27,-93,42.48,-92.78,20,50,HARDIN,GRUNDY,NA,NA
105,1991,3,22,3/22/91,16:20:00,3,0,0,"$500,000 to $5,000,000",41.9,-93.63,42.4,-93.15,43,70,STORY,HARDIN,NA,NA
149,1991,3,27,3/27/91,12:18:00,2,1,0,"$50,000 to $500,000",42.28,-90.7,42.33,-90.63,1.5,100,DUBUQUE,JACKSON,NA,NA
210,1991,4,8,4/8/91,14:30:00,0,0,0,$50 to $500,42.57,-91.18,0,0,0.5,17,DELAWARE,NA,NA,NA
330,1991,4,26,4/26/91,18:44:00,1,0,0,"$500 to $5,000",41.73,-95.42,0,0,2,47,SHELBY,NA,NA,NA
349,1991,4,26,4/26/91,22:10:00,2,0,0,"$50,000 to $500,000",40.7,-93.37,40.85,-93.3,9,60,WAYNE,NA,NA,NA
350,1991,4,26,4/26/91,22:10:00,2,2,0,"$500,000 to $5,000,000",40.63,-93.27,40.85,-93.08,15,77,WAYNE,NA,NA,NA
339,1991,4,26,4/26/91,20:00:00,2,0,0,"$50,000 to $500,000",43.27,-95.23,0,0,18,60,DICKINSON,NA,NA,NA
331,1991,4,26,4/26/91,19:00:00,3,0,0,"$500,000 to $5,000,000",42.02,-95.35,42.28,-95.1,7.7,150,CRAWFORD,SAC,NA,NA
354,1991,4,27,4/27/91,0:55:00,2,0,0,"$50,000 to $500,000",41.7,-92.3,41.73,-92.23,4.5,50,IOWA,NA,NA,NA
356,1991,4,27,4/27/91,1:09:00,1,0,0,"$50,000 to $500,000",41.73,-92.07,41.77,-92.02,2,40,IOWA,NA,NA,NA
385,1991,4,29,4/29/91,13:50:00,1,0,0,"$5,000 to $50,000",42.8,-94.75,42.82,-94.72,4,50,POCAHONTAS,NA,NA,NA
386,1991,4,29,4/29/91,13:55:00,1,0,0,"$500 to $5,000",42.83,-94.85,0,0,0.1,17,POCAHONTAS,NA,NA,NA
381,1991,4,29,4/29/91,13:21:00,0,0,0,"$500 to $5,000",41.37,-95.47,0,0,0.2,17,POTTAWATTAMIE,NA,NA,NA
383,1991,4,29,4/29/91,13:25:00,1,0,0,"$50,000 to $500,000",42.27,-93.35,42.3,-93.35,3,40,HARDIN,NA,NA,NA
384,1991,4,29,4/29/91,13:35:00,1,0,0,"$500 to $5,000",42.67,-94.43,0,0,0.1,17,HUMBOLDT,NA,NA,NA
380,1991,4,29,4/29/91,12:20:00,1,0,0,"$50,000 to $500,000",41.27,-95.87,41.52,-95.73,20,40,POTTAWATTAMIE,HARRISON,NA,NA
524,1991,5,14,5/14/91,12:58:00,1,0,0,Unknown,41.9,-91.42,0,0,1.5,30,LINN,NA,NA,NA
522,1991,5,14,5/14/91,12:31:00,0,0,0,"$500 to $5,000",42.43,-91.48,0,0,0.1,17,DELAWARE,NA,NA,NA
523,1991,5,14,5/14/91,12:35:00,1,0,0,"$5,000 to $50,000",42.33,-91.45,42.47,-91.15,17,50,DELAWARE,NA,NA,NA
612,1991,5,17,5/17/91,15:10:00,1,0,0,"$500 to $5,000",41.38,-91.35,0,0,0.1,17,MUSCATINE,NA,NA,NA
618,1991,5,17,5/17/91,15:52:00,0,0,0,"$500 to $5,000",42.72,-93.7,0,0,0.3,20,WRIGHT,NA,NA,NA
613,1991,5,17,5/17/91,15:10:00,0,0,0,"$500 to $5,000",42.27,-93.93,0,0,0.1,17,HAMILTON,NA,NA,NA
614,1991,5,17,5/17/91,15:10:00,1,0,0,"$50,000 to $500,000",41.48,-90.97,41.57,-90.73,14.5,30,MUSCATINE,SCOTT,NA,NA
610,1991,5,17,5/17/91,13:00:00,2,0,0,"$5,000 to $50,000",42.48,-93.7,42.62,-93.63,9,60,HAMILTON,WRIGHT,NA,NA
672,1991,5,28,5/28/91,0:56:00,2,0,0,"$50,000 to $500,000",41.93,-95.95,41.93,-95.88,5,60,MONONA,NA,NA,NA
701,1991,5,29,5/29/91,19:48:00,0,0,0,"$500 to $5,000",41.57,-91.52,0,0,0.2,20,JOHNSON,NA,NA,NA
759,1991,6,2,6/2/91,16:25:00,0,0,0,$50 to $500,43.32,-95.6,0,0,0.1,13,OSCEOLA,NA,NA,NA
835,1991,6,10,6/10/91,16:40:00,0,0,0,"$500 to $5,000",42.27,-92.47,0,0,0.2,13,TAMA,NA,NA,NA
860,1991,6,14,6/14/91,23:15:00,0,0,0,"$500 to $5,000",42.8,-92.37,0,0,0.1,13,BREMER,NA,NA,NA
859,1991,6,14,6/14/91,23:15:00,1,0,0,"$50,000 to $500,000",42.57,-93.07,0,0,0.5,40,FRANKLIN,NA,NA,NA
857,1991,6,14,6/14/91,19:55:00,0,0,0,"$500 to $5,000",41.6,-95.9,0,0,0.2,20,HARRISON,NA,NA,NA
883,1991,6,18,6/18/91,20:10:00,1,0,0,"$500 to $5,000",43.07,-92.27,43,-92.23,5,23,CHICKASAW,NA,NA,NA
1003,1991,7,22,7/22/91,15:50:00,0,0,0,"$5,000 to $50,000",41.87,-91.05,0,0,0.1,13,CEDAR,NA,NA,NA
1029,1991,8,7,8/7/91,16:14:00,2,0,0,"$50,000 to $500,000",42.78,-96.17,0,0,1.5,63,PLYMOUTH,NA,NA,NA
1031,1991,8,7,8/7/91,18:15:00,0,0,0,"$500 to $5,000",42.33,-95.35,0,0,0.1,13,IDA,NA,NA,NA
1030,1991,8,7,8/7/91,16:55:00,2,0,0,"$5,000 to $50,000",42.82,-95.9,42.75,-95.78,8,80,PLYMOUTH,CHEROKEE,NA,NA
1076,1991,9,12,9/12/91,15:52:00,2,0,0,"$50,000 to $500,000",41.67,-91.83,41.7,-91.67,7,70,JOHNSON,NA,NA,NA
1078,1991,9,12,9/12/91,16:20:00,0,0,0,"$500 to $5,000",42.23,-91.22,0,0,0.5,20,JONES,NA,NA,NA
1077,1991,9,12,9/12/91,15:59:00,0,0,0,"$5,000 to $50,000",42,-91.65,0,0,0.1,20,LINN,NA,NA,NA
1074,1991,9,12,9/12/91,14:30:00,1,0,0,"$5,000 to $50,000",42.17,-93,0,0,0.6,20,MARSHALL,NA,NA,NA
1075,1991,9,12,9/12/91,15:20:00,0,0,0,$50 to $500,42.02,-92.4,0,0,0.2,13,TAMA,NA,NA,NA
1129,1991,11,29,11/29/91,23:00:00,1,0,0,"$5,000 to $50,000",41.85,-90.93,0,0,1,30,CEDAR,NA,NA,NA
55,1992,3,6,3/6/92,14:36:00,0,0,0,Unknown,41.9,-94.03,0,0,0.1,20,BOONE,NA,NA,NA
115,1992,4,15,4/15/92,14:56:00,1,0,0,"$500 to $5,000",42.7,-94.57,42.73,-94.5,5,30,POCAHONTAS,NA,NA,NA
144,1992,4,20,4/20/92,16:30:00,1,0,0,"$500 to $5,000",41.1,-92.08,0,0,2,23,JEFFERSON,NA,NA,NA
236,1992,5,16,5/16/92,16:28:00,0,0,0,"$5,000 to $50,000",42.92,-93.48,0,0,0.2,20,CERRO GORDO,NA,NA,NA
244,1992,5,16,5/16/92,20:15:00,0,0,0,"$500 to $5,000",41.65,-95.8,0,0,0.1,13,HARRISON,NA,NA,NA
508,1992,6,16,6/16/92,23:14:00,2,0,0,"$5,000 to $50,000",41.15,-95.9,41.15,-95.83,3,73,MILLS,NA,NA,NA
447,1992,6,16,6/16/92,14:03:00,1,0,0,"$5,000 to $50,000",42.55,-92.4,42.62,-92.32,4.7,23,BLACK HAWK,NA,NA,NA
501,1992,6,16,6/16/92,22:01:00,0,0,0,$50 to $500,42,-95.75,0,0,0.1,20,MONONA,NA,NA,NA
507,1992,6,16,6/16/92,23:00:00,2,0,0,"$50,000 to $500,000",41.35,-95.35,41.4,-95.28,4,100,POTTAWATTAMIE,NA,NA,NA
509,1992,6,16,6/16/92,23:45:00,0,0,0,"$5,000 to $50,000",41.65,-95.33,0,0,0.2,23,SHELBY,NA,NA,NA
495,1992,6,16,6/16/92,20:55:00,0,0,0,$50 to $500,43.15,-96.17,0,0,0.2,13,SIOUX,NA,NA,NA
498,1992,6,16,6/16/92,21:48:00,0,0,0,"$500 to $5,000",42.33,-95.47,0,0,0.1,13,IDA,NA,NA,NA
493,1992,6,16,6/16/92,20:30:00,3,3,0,"$500,000 to $5,000,000",41.65,-95.8,41.98,-95.5,26,200,HARRISON,CRAWFORD,NA,NA
568,1992,6,19,6/19/92,17:30:00,0,0,0,"$500 to $5,000",41.33,-92.05,0,0,0.1,13,KEOKUK,NA,NA,NA
565,1992,6,19,6/19/92,16:12:00,0,0,0,"$5,000 to $50,000",42.85,-91.45,0,0,0.2,23,CLAYTON,NA,NA,NA
567,1992,6,19,6/19/92,16:27:00,1,0,0,"$500 to $5,000",42.78,-91.4,0,0,1,23,CLAYTON,NA,NA,NA
613,1992,6,23,6/23/92,14:50:00,0,0,0,$50 to $500,43.07,-91.95,0,0,0.2,20,FAYETTE,NA,NA,NA
615,1992,6,23,6/23/92,16:58:00,0,0,0,"$500 to $5,000",42.3,-93.1,0,0,0.1,20,HARDIN,NA,NA,NA
699,1992,7,2,7/2/92,13:45:00,0,0,0,Unknown,41.3,-92.5,0,0,0.1,13,MAHASKA,NA,NA,NA
715,1992,7,4,7/4/92,19:57:00,0,0,0,$50 to $500,40.95,-95.4,0,0,0.1,20,MILLS,NA,NA,NA
741,1992,7,9,7/9/92,17:35:00,1,0,0,"$5,000 to $50,000",43.08,-96.23,0,0,1,23,SIOUX,NA,NA,NA
792,1992,7,13,7/13/92,14:42:00,3,0,0,"$500,000 to $5,000,000",42.18,-91.13,42.18,-91.03,5,73,JONES,NA,NA,NA
793,1992,7,13,7/13/92,14:45:00,2,0,0,"$500,000 to $5,000,000",41.97,-91.07,41.98,-90.92,5.7,73,JONES,NA,NA,NA
791,1992,7,13,7/13/92,13:45:00,1,0,0,"$50,000 to $500,000",42.7,-93.13,0,0,0.5,30,FRANKLIN,NA,NA,NA
820,1992,7,15,7/15/92,17:57:00,1,0,0,"$500 to $5,000",41.12,-94.37,0,0,1,23,UNION,NA,NA,NA
819,1992,7,15,7/15/92,17:41:00,0,0,0,$50 to $500,41.27,-95.03,0,0,0.1,13,CASS,NA,NA,NA
825,1992,7,15,7/15/92,20:35:00,2,0,0,"$50,000 to $500,000",40.72,-92.83,40.67,-92.78,3,17,APPANOOSE,NA,NA,NA
824,1992,7,15,7/15/92,18:43:00,0,0,0,"$500 to $5,000",42.37,-93.82,0,0,0.1,20,HAMILTON,NA,NA,NA
865,1992,7,24,7/24/92,17:20:00,0,0,0,$50 to $500,40.68,-94.23,0,0,0.1,13,RINGGOLD,NA,NA,NA
235,1993,5,6,5/6/93,20:05:00,2,0,0,"$50,000 to $500,000",40.58,-94.83,40.7,-94.8,9,70,TAYLOR,NA,NA,NA
240,1993,5,7,5/7/93,14:57:00,2,0,0,"$50,000 to $500,000",43.47,-96.48,43.52,-96.45,11.5,100,NA,NA,NA,NA
